t_s,tick,phase,step_index,stance_a_idx,stance_b_idx,lambda_qp_0,lambda_qp_1,lambda_qp_2,lambda_qp_3,lambda_qp_4,lambda_qp_5,lambda_qp_6,lambda_qp_7,lambda_qp_8,lambda_qp_9,lambda_qp_10,lambda_qp_11
32.980000,826,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.197422e+00,3.990052e-01,-1.059188e-01,1.782497e-03,-1.687806e+00,2.384806e-01
33.080000,827,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.357911e+00,4.040532e-01,-9.903762e-02,5.119509e-03,-1.738395e+00,2.537469e-01
33.180000,828,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.468938e+00,4.007965e-01,-9.003222e-02,6.403610e-03,-1.769242e+00,2.684975e-01
33.280000,829,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.528409e+00,3.893039e-01,-7.897202e-02,5.421957e-03,-1.778981e+00,2.822307e-01
33.380000,830,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.539355e+00,3.702144e-01,-6.601571e-02,2.248938e-03,-1.768906e+00,2.947459e-01
33.480000,831,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.510227e+00,3.404187e-01,-5.231191e-02,-4.332252e-03,-1.743522e+00,3.073632e-01
33.580000,832,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.440909e+00,3.060291e-01,-3.714374e-02,-1.180199e-02,-1.702306e+00,3.181062e-01
33.680000,833,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.331391e+00,2.701997e-01,-2.018074e-02,-1.896808e-02,-1.644922e+00,3.258215e-01
33.780000,834,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.184767e+00,2.331962e-01,-1.768061e-03,-2.574483e-02,-1.572905e+00,3.304234e-01
33.880000,835,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.007817e+00,1.952649e-01,1.725376e-02,-3.180293e-02,-1.489922e+00,3.321093e-01
33.980000,836,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.801350e+00,1.572032e-01,3.717966e-02,-3.683992e-02,-1.396104e+00,3.305385e-01
34.080000,837,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.565325e+00,1.187195e-01,5.733667e-02,-4.093033e-02,-1.291553e+00,3.256041e-01
34.180000,838,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.299925e+00,7.427395e-02,7.626452e-02,-4.646432e-02,-1.176496e+00,3.184665e-01
34.280000,839,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.011627e+00,2.982910e-02,9.399108e-02,-5.080732e-02,-1.054102e+00,3.080013e-01
34.380000,840,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.703570e+00,-1.312217e-02,1.103416e-01,-5.332388e-02,-9.259090e-01,2.940414e-01
34.480000,841,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.378328e+00,-5.382770e-02,1.256141e-01,-5.387962e-02,-7.930420e-01,2.765869e-01
34.580000,842,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.038960e+00,-9.184739e-02,1.394205e-01,-5.238641e-02,-6.570430e-01,2.557716e-01
34.680000,843,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.686396e+00,-1.270147e-01,1.508186e-01,-4.886532e-02,-5.182967e-01,2.317454e-01
34.780000,844,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.334778e+00,-1.554706e-01,1.599466e-01,-4.116016e-02,-3.899502e-01,1.893821e-01
34.880000,845,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.804368e-01,-1.808795e-01,1.684887e-01,-2.785978e-02,-2.684647e-01,1.398871e-01
34.980000,846,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.129125e-01,-2.079065e-01,1.731136e-01,-1.537966e-02,-1.377518e-01,1.055277e-01
35.080000,847,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.347329e-01,-2.334852e-01,1.748627e-01,-5.554415e-03,2.375229e-03,8.210149e-02
35.180000,848,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.520490e-01,-2.573008e-01,1.728250e-01,9.735048e-04,1.508590e-01,6.653587e-02
35.280000,849,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.392416e-01,-2.773621e-01,1.706654e-01,4.412071e-03,3.044706e-01,5.754646e-02
35.380000,850,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.158207e-01,-2.918795e-01,1.669150e-01,6.373144e-03,4.517939e-01,4.177017e-02
35.480000,851,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.264878e+00,-2.995433e-01,1.578927e-01,1.262600e-02,5.680401e-01,-7.963989e-03
35.580000,852,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.618776e+00,-3.087383e-01,1.442723e-01,2.105106e-02,6.857403e-01,-5.178737e-02
35.680000,853,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.957317e+00,-3.142318e-01,1.325852e-01,3.002588e-02,7.962456e-01,-9.288889e-02
35.780000,854,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.278416e+00,-3.177770e-01,1.191332e-01,3.860114e-02,8.981642e-01,-1.319463e-01
35.880000,855,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.586664e+00,-3.199927e-01,1.043861e-01,4.571584e-02,9.954152e-01,-1.693217e-01
35.980000,856,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.888649e+00,-3.224652e-01,8.786469e-02,5.028740e-02,1.093024e+00,-2.051369e-01
36.080000,857,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.163786e+00,-3.222802e-01,7.101882e-02,5.375301e-02,1.179435e+00,-2.385928e-01
36.180000,858,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.411321e+00,-3.195483e-01,5.383681e-02,5.624084e-02,1.254772e+00,-2.693090e-01
36.280000,859,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.636690e+00,-3.153021e-01,3.655135e-02,5.716204e-02,1.323170e+00,-2.972293e-01
36.380000,860,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.853062e+00,-3.120795e-01,1.880807e-02,5.513943e-02,1.393683e+00,-3.226920e-01
36.480000,861,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.032377e+00,-3.055350e-01,2.229089e-03,5.243111e-02,1.450046e+00,-3.445031e-01
36.580000,862,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.174105e+00,-2.958681e-01,-1.348543e-02,4.936838e-02,1.492291e+00,-3.623071e-01
36.680000,863,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.282870e+00,-2.839780e-01,-2.796556e-02,4.549434e-02,1.523927e+00,-3.761252e-01
36.780000,864,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.380006e+00,-2.739895e-01,-4.196357e-02,3.865960e-02,1.558930e+00,-3.868552e-01
36.880000,865,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.428935e+00,-2.599988e-01,-5.332996e-02,3.164514e-02,1.575908e+00,-3.928643e-01
36.980000,866,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.429553e+00,-2.425959e-01,-6.336578e-02,2.493211e-02,1.574826e+00,-3.939086e-01
37.080000,867,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.384923e+00,-2.223594e-01,-7.164974e-02,1.820650e-02,1.558106e+00,-3.900294e-01
37.180000,868,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.326733e+00,-2.054437e-01,-7.927212e-02,8.118870e-03,1.546145e+00,-3.827804e-01
37.280000,869,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.209111e+00,-1.843109e-01,-8.405953e-02,-1.850611e-03,1.511930e+00,-3.700258e-01
37.380000,870,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.032702e+00,-1.598472e-01,-8.784257e-02,-1.125970e-02,1.455809e+00,-3.515634e-01
37.480000,871,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.797471e+00,-1.322439e-01,-9.037893e-02,-2.019450e-02,1.378225e+00,-3.273008e-01
37.580000,872,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.517879e+00,-1.085287e-01,-9.258512e-02,-3.210535e-02,1.289106e+00,-2.986116e-01
37.680000,873,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.175115e+00,-8.056952e-02,-9.294766e-02,-4.349817e-02,1.177499e+00,-2.636999e-01
37.780000,874,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.769396e+00,-4.938928e-02,-9.245410e-02,-5.465866e-02,1.043962e+00,-2.225091e-01
37.880000,875,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.300251e+00,-1.539051e-02,-9.085362e-02,-6.602006e-02,8.888927e-01,-1.749278e-01
37.980000,876,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.767309e+00,2.079687e-02,-8.836807e-02,-7.799544e-02,7.127438e-01,-1.208939e-01
38.080000,877,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.170032e+00,5.862606e-02,-8.495501e-02,-9.104596e-02,5.159359e-01,-6.031343e-02
38.180000,878,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.131587e-01,1.000786e-01,-7.582415e-02,-1.003979e-01,3.017155e-01,1.082566e-02
38.280000,879,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.238931e-01,1.522345e-01,-2.242853e-02,-9.258112e-03,2.733544e-01,3.394470e-02
38.380000,880,DS_terminal,5,5,5,-4.079766e-01,-5.217971e-01,2.011620e-01,-4.148024e-01,3.129278e-01,-1.617076e-01,-5.395062e-01,-5.017671e-01,3.653627e-01,-3.649101e-01,2.543710e-01,-1.623097e-01
38.480000,881,DS_terminal,5,5,5,-9.749540e-02,2.111074e-01,-4.713029e-02,1.026533e-01,7.925633e-02,2.223660e-02,-5.535784e-02,2.100133e-01,-6.772268e-02,1.162525e-01,6.452768e-02,-2.646339e-03
38.580000,882,DS_terminal,5,5,5,-4.862807e-02,1.768244e-01,-2.917582e-02,8.277135e-02,4.993239e-02,3.136859e-02,-8.427499e-04,1.748673e-01,-4.277894e-02,9.109631e-02,3.547314e-02,1.765609e-02
38.680000,883,DS_terminal,5,5,5,-1.093257e-01,1.263264e-01,-1.508490e-02,3.360057e-02,9.138897e-02,1.193625e-02,-6.952599e-02,1.392814e-01,-1.760597e-02,6.865608e-02,5.665888e-02,-3.205598e-03
38.780000,884,DS_terminal,5,5,5,-1.058045e-01,1.711466e-01,4.763969e-03,3.342827e-02,9.055464e-02,2.188665e-02,-3.331482e-02,1.939053e-01,-8.416702e-03,8.178539e-02,2.565571e-02,1.222477e-02
38.880000,885,DS_terminal,5,5,5,-6.883210e-02,2.500914e-01,-1.040550e-02,9.650995e-02,4.457238e-02,4.761289e-02,2.487014e-02,2.379967e-01,-2.515652e-02,8.972451e-02,2.088293e-02,3.469845e-02
38.980000,886,DS_terminal,5,5,5,-1.527745e-02,2.465573e-01,-2.865818e-02,1.129326e-01,1.449090e-02,6.507226e-02,1.052332e-01,2.353424e-01,-5.765568e-02,1.087721e-01,-1.168529e-02,5.685237e-02
39.080000,887,DS_terminal,5,5,5,-6.149850e-02,1.886908e-01,-1.238990e-01,1.483124e-01,5.124022e-02,4.513869e-02,1.278705e-02,1.849415e-01,-1.424803e-01,1.588027e-01,2.483413e-02,-3.356389e-02
39.180000,888,DS_terminal,5,5,5,-1.161563e-01,9.216867e-02,-9.485495e-02,9.610051e-02,5.755860e-02,1.891189e-02,-1.193095e-01,9.329306e-02,-8.549963e-02,9.963361e-02,6.215064e-02,-1.399792e-01
39.280000,889,DS_terminal,5,5,5,-4.009195e-02,2.494068e-02,-6.109576e-02,6.095307e-02,8.108385e-03,5.326506e-03,-3.136567e-02,2.651132e-02,-1.384688e-03,3.646595e-02,3.842321e-03,-8.541368e-02
39.380000,890,DS_terminal,5,5,5,-1.561012e-01,-3.084953e-02,-1.305760e-02,9.354941e-03,4.360731e-02,-7.433449e-02,-1.737134e-01,-2.292254e-02,2.123411e-02,-9.865143e-03,6.102542e-02,-1.554724e-01
39.480000,891,DS_terminal,5,5,5,-1.639176e-01,-4.349213e-02,5.231619e-03,-8.313269e-03,4.608909e-02,-8.808414e-02,-1.844109e-01,-3.636809e-02,2.525077e-02,-2.486839e-02,6.716658e-02,-1.478703e-01
39.580000,892,DS_terminal,5,5,5,-1.606599e-01,-4.925466e-02,1.255098e-02,-1.607564e-02,4.453237e-02,-9.057453e-02,-1.834282e-01,-4.175265e-02,2.139664e-02,-2.840008e-02,6.657268e-02,-1.425099e-01
39.680000,893,DS_terminal,5,5,5,-1.527162e-01,-5.074111e-02,1.563781e-02,-1.835654e-02,3.975341e-02,-8.898606e-02,-1.723664e-01,-4.324759e-02,1.709461e-02,-2.865251e-02,6.154268e-02,-1.360327e-01
39.780000,894,DS_terminal,5,5,5,-1.454240e-01,-4.716194e-02,1.396647e-02,-1.566658e-02,3.618416e-02,-8.571725e-02,-1.608338e-01,-4.050452e-02,9.459224e-03,-2.498268e-02,5.741731e-02,-1.295586e-01
39.880000,895,DS_terminal,5,5,5,-1.394420e-01,-4.089274e-02,9.248990e-03,-1.045741e-02,3.434506e-02,-8.173851e-02,-1.512962e-01,-3.524903e-02,-1.887851e-05,-1.881498e-02,5.486365e-02,-1.235690e-01
39.980000,896,DS_terminal,5,5,5,-1.334903e-01,-3.414878e-02,3.499115e-03,-4.759456e-03,3.307703e-02,-7.725127e-02,-1.425067e-01,-2.931771e-02,-8.790717e-03,-1.212719e-02,5.282381e-02,-1.175624e-01
40.080000,897,DS_terminal,5,5,5,-1.267879e-01,-2.831336e-02,-1.751639e-03,1.162509e-04,3.157308e-02,-7.245022e-02,-1.336133e-01,-2.403235e-02,-1.523388e-02,-6.420472e-03,5.054529e-02,-1.112484e-01
40.180000,898,DS_terminal,5,5,5,-1.192458e-01,-2.401241e-02,-5.621184e-03,3.505763e-03,2.956899e-02,-6.758600e-02,-1.245058e-01,-2.006491e-02,-1.880186e-02,-2.456196e-03,4.776447e-02,-1.046513e-01
40.280000,899,DS_terminal,5,5,5,-1.110967e-01,-2.129941e-02,-7.820317e-03,5.281135e-03,2.709850e-02,-6.285515e-02,-1.153501e-01,-1.754267e-02,-1.971182e-02,-3.613916e-04,4.449728e-02,-9.790741e-02
40.380000,900,DS_terminal,5,5,5,-1.026724e-01,-1.985991e-02,-8.499637e-03,5.685596e-03,2.433743e-02,-5.836280e-02,-1.063728e-01,-1.622571e-02,-1.862481e-02,1.692473e-04,4.090468e-02,-9.115998e-02
40.480000,901,DS_terminal,5,5,5,-9.430044e-02,-1.921509e-02,-8.063123e-03,5.151739e-03,2.150922e-02,-5.414064e-02,-9.778968e-02,-1.569340e-02,-1.636490e-02,-3.406605e-04,3.720594e-02,-8.453364e-02
40.580000,902,DS_terminal,5,5,5,-8.625537e-02,-1.888768e-02,-6.998062e-03,4.147430e-03,1.881970e-02,-5.018044e-02,-8.977554e-02,-1.550260e-02,-1.370308e-02,-1.332481e-03,3.361555e-02,-7.813496e-02
40.680000,903,DS_terminal,5,5,5,-7.873825e-02,-1.850716e-02,-5.747363e-03,3.069007e-03,1.641939e-02,-4.646197e-02,-8.245070e-02,-1.529368e-02,-1.122344e-02,-2.340605e-03,3.030329e-02,-7.205477e-02
40.780000,904,DS_terminal,5,5,5,-7.187008e-02,-1.785203e-02,-4.634315e-03,2.185973e-03,1.438969e-02,-4.296751e-02,-7.587526e-02,-1.483924e-02,-9.271704e-03,-3.057260e-03,2.737508e-02,-6.636359e-02
40.880000,905,DS_terminal,5,5,5,-6.569400e-02,-1.684305e-02,-3.838368e-03,1.631560e-03,1.274651e-02,-3.968480e-02,-7.004761e-02,-1.404552e-02,-7.970522e-03,-3.341010e-03,2.487000e-02,-6.110348e-02
40.980000,906,DS_terminal,5,5,5,-6.018628e-02,-1.550818e-02,-3.409972e-03,1.425335e-03,1.145470e-02,-3.660436e-02,-6.491020e-02,-1.292454e-02,-7.275627e-03,-3.186832e-03,2.276952e-02,-5.628340e-02
41.080000,907,DS_terminal,5,5,5,-5.527556e-02,-1.393895e-02,-3.307181e-03,1.511087e-03,1.044756e-02,-3.371689e-02,-6.036444e-02,-1.155512e-02,-7.045847e-03,-2.678727e-03,2.101493e-02,-5.188259e-02
41.180000,908,DS_terminal,5,5,5,-5.086650e-02,-1.225102e-02,-3.437967e-03,1.795916e-03,9.646541e-03,-3.101271e-02,-5.629231e-02,-1.004561e-02,-7.106809e-03,-1.941747e-03,1.952773e-02,-4.786055e-02
41.280000,909,DS_terminal,5,5,5,-4.686195e-02,-1.055529e-02,-3.697028e-03,2.181793e-03,8.977322e-03,-2.848269e-02,-5.257812e-02,-8.504844e-03,-7.297229e-03,-1.103700e-03,1.822842e-02,-4.416928e-02
41.380000,910,DS_terminal,5,5,5,-4.317869e-02,-8.940676e-03,-3.991337e-03,2.585895e-03,8.380172e-03,-2.611911e-02,-4.912475e-02,-7.023620e-03,-7.494700e-03,-2.706847e-04,1.704971e-02,-4.076320e-02
41.480000,911,DS_terminal,5,5,5,-3.975471e-02,-7.467333e-03,-4.253186e-03,2.949844e-03,7.814022e-03,-2.391576e-02,-4.586110e-02,-5.666175e-03,-7.623310e-03,4.837353e-04,1.594299e-02,-3.760467e-02
41.580000,912,DS_terminal,5,5,5,-3.654904e-02,-6.167542e-03,-4.442769e-03,3.240299e-03,7.255487e-03,-2.186722e-02,-4.274174e-02,-4.469536e-03,-7.648579e-03,1.118693e-03,1.487862e-02,-3.466502e-02
41.680000,913,DS_terminal,5,5,5,-3.353731e-02,-5.051145e-03,-4.544031e-03,3.444389e-03,6.694953e-03,-1.996809e-02,-3.974183e-02,-3.447851e-03,-7.566025e-03,1.619804e-03,1.384236e-02,-3.192312e-02
41.780000,914,DS_terminal,5,5,5,-3.070607e-02,-4.112466e-03,-4.557683e-03,3.563292e-03,6.131864e-03,-1.821235e-02,-3.685075e-02,-2.598750e-03,-7.388690e-03,1.990680e-03,1.283049e-02,-2.936309e-02
41.880000,915,DS_terminal,5,5,5,-2.804793e-02,-3.336690e-03,-4.494249e-03,3.606202e-03,5.570609e-03,-1.659322e-02,-3.406654e-02,-1.909557e-03,-7.136925e-03,2.245045e-03,1.184525e-02,-2.697239e-02
41.980000,916,DS_terminal,5,5,5,-2.555815e-02,-2.704764e-03,-4.368595e-03,3.585768e-03,5.017590e-03,-1.510330e-02,-3.139205e-02,-1.362283e-03,-6.831643e-03,2.400819e-03,1.089147e-02,-2.474058e-02
42.080000,917,DS_terminal,5,5,5,-2.323263e-02,-2.196677e-03,-4.196271e-03,3.515115e-03,4.479394e-03,-1.373475e-02,-2.883248e-02,-9.371417e-04,-6.490756e-03,2.476324e-03,9.974501e-03,-2.265870e-02
42.180000,918,DS_terminal,5,5,5,-2.106695e-02,-1.793394e-03,-3.991392e-03,3.406180e-03,3.961832e-03,-1.247962e-02,-2.639396e-02,-6.147594e-04,-6.127935e-03,2.488224e-03,9.099050e-03,-2.071893e-02
42.280000,919,DS_terminal,5,5,5,-1.905605e-02,-1.477793e-03,-3.765659e-03,3.268993e-03,3.469556e-03,-1.133001e-02,-2.408265e-02,-3.773705e-04,-5.752786e-03,2.450675e-03,8.268770e-03,-1.891441e-02
42.380000,920,DS_terminal,5,5,5,-1.719422e-02,-1.234944e-03,-3.528162e-03,3.111577e-03,3.006003e-03,-1.027834e-02,-2.190410e-02,-2.093285e-04,-5.371749e-03,2.375239e-03,7.486199e-03,-1.723904e-02
42.480000,921,DS_terminal,5,5,5,-1.547521e-02,-1.052093e-03,-3.285653e-03,2.940188e-03,2.573445e-03,-9.317376e-03,-1.986265e-02,-9.725069e-05,-4.989220e-03,2.271198e-03,6.752828e-03,-1.568716e-02
42.580000,922,DS_terminal,5,5,5,-1.389192e-02,-9.185675e-04,-3.043028e-03,2.759653e-03,2.173004e-03,-8.440185e-03,-1.796064e-02,-3.003232e-05,-4.608512e-03,2.145979e-03,6.069121e-03,-1.425314e-02
42.680000,923,DS_terminal,5,5,5,-1.243612e-02,-8.257181e-04,-2.803793e-03,2.573650e-03,1.804601e-03,-7.640012e-03,-1.619766e-02,1.178631e-06,-4.232458e-03,2.005513e-03,5.434462e-03,-1.293082e-02
42.780000,924,DS_terminal,5,5,5,-1.109798e-02,-7.668384e-04,-2.570406e-03,2.384880e-03,1.466907e-03,-6.910066e-03,-1.456993e-02,3.070304e-06,-3.863599e-03,1.854460e-03,4.847048e-03,-1.171308e-02
42.880000,925,DS_terminal,5,5,5,-9.865933e-03,-7.370012e-04,-2.344453e-03,2.195145e-03,1.157383e-03,-6.243369e-03,-1.306999e-02,-1.962049e-05,-3.504052e-03,1.696315e-03,4.303860e-03,-1.059152e-02
42.980000,926,DS_terminal,5,5,5,-8.726864e-03,-7.327592e-04,-2.126709e-03,2.005404e-03,8.724419e-04,-5.632699e-03,-1.168700e-02,-6.374824e-05,-3.155211e-03,1.533471e-03,3.800733e-03,-9.556408e-03
43.080000,927,DS_terminal,5,5,5,-7.666425e-03,-7.517539e-04,-1.917152e-03,1.815832e-03,6.076817e-04,-5.070589e-03,-1.040720e-02,-1.273163e-04,-2.817459e-03,1.367276e-03,3.332505e-03,-8.596818e-03
43.180000,928,DS_terminal,5,5,5,-6.669135e-03,-7.923928e-04,-1.714945e-03,1.625879e-03,3.580047e-04,-4.549258e-03,-9.214294e-03,-2.091290e-04,-2.489931e-03,1.198079e-03,2.893056e-03,-7.700644e-03
43.280000,929,DS_terminal,5,5,5,-5.717389e-03,-8.538262e-04,-1.518358e-03,1.434185e-03,1.173171e-04,-4.060185e-03,-8.088785e-03,-3.087873e-04,-2.170227e-03,1.025140e-03,2.474897e-03,-6.853946e-03
43.380000,930,DS_terminal,5,5,5,-4.788172e-03,-9.364708e-04,-1.324368e-03,1.238101e-03,-1.226720e-04,-3.592853e-03,-7.005011e-03,-4.272947e-04,-1.853695e-03,8.461401e-04,2.067761e-03,-6.038732e-03
43.480000,931,DS_terminal,5,5,5,-3.844741e-03,-1.043384e-03,-1.127460e-03,1.032321e-03,-3.755782e-04,-3.131510e-03,-5.922867e-03,-5.686379e-04,-1.531480e-03,6.557727e-04,1.654902e-03,-5.227096e-03
43.580000,932,DS_terminal,5,5,5,-2.814800e-03,-1.183084e-03,-9.161331e-04,8.052837e-04,-6.685453e-04,-2.646358e-03,-4.765064e-03,-7.431694e-04,-1.185009e-03,4.420224e-04,1.203189e-03,-4.365172e-03
43.680000,933,DS_terminal,5,5,5,-1.524819e-03,-1.373482e-03,-6.619039e-04,5.293136e-04,-1.066560e-03,-2.065397e-03,-3.345940e-03,-9.734036e-04,-7.690389e-04,1.759393e-04,6.327460e-04,-3.322447e-03
43.780000,934,DS_terminal,5,5,5,5.011936e-04,-1.617573e-03,-2.838144e-04,1.396744e-04,-1.743607e-03,-1.175610e-03,-1.135884e-03,-1.276878e-03,-1.604418e-04,-2.096964e-04,-2.790152e-04,-1.719448e-03
43.880000,935,DS_terminal,5,5,5,3.917185e-03,-1.576577e-03,3.418216e-04,-3.619722e-04,-2.906295e-03,4.354122e-04,2.754364e-03,-1.349943e-03,7.919000e-04,-7.086552e-04,-1.863775e-03,1.122309e-03
43.980000,936,DS_terminal,5,5,5,5.814168e-03,-1.148051e-03,6.270179e-04,-4.993229e-04,-3.438644e-03,1.509000e-03,5.110392e-03,-1.021963e-03,1.189179e-03,-8.143323e-04,-2.740153e-03,2.908738e-03
44.080000,937,DS_terminal,5,5,5,5.582707e-03,-1.187624e-03,3.952783e-04,-3.953236e-04,-3.193593e-03,1.453998e-03,4.833850e-03,-1.075528e-03,9.325283e-04,-6.625562e-04,-2.559811e-03,2.766337e-03
44.180000,938,DS_terminal,5,5,5,4.969753e-03,-1.298035e-03,2.303107e-04,-3.426696e-04,-2.882691e-03,1.193495e-03,4.141384e-03,-1.158430e-03,7.907627e-04,-5.796437e-04,-2.233893e-03,2.304463e-03
44.280000,939,DS_terminal,5,5,5,4.260624e-03,-1.403491e-03,1.538317e-04,-3.373933e-04,-2.575841e-03,8.886342e-04,3.358325e-03,-1.228731e-03,7.524706e-04,-5.624983e-04,-1.885937e-03,1.775173e-03
44.380000,940,DS_terminal,5,5,5,3.579839e-03,-1.480409e-03,1.406254e-04,-3.613360e-04,-2.291754e-03,6.041914e-04,2.622858e-03,-1.274353e-03,7.662666e-04,-5.807130e-04,-1.566580e-03,1.283941e-03
